time,ghi,zen,ghi_nsrdb,ghics_nsrdb,ghics_mc
2020/4/8 15:05,644.18,49.94,660,660,650.172
2020/4/8 15:10,658.3,49.11,673,673,663.1884
2020/4/8 15:15,672.48,48.28,686,686,675.8916
2020/4/8 15:20,685.82,47.47,699,699,688.2756
2020/4/8 15:25,697.48,46.67,711,711,700.3332
2020/4/8 15:30,709.7,45.88,723,723,712.056
2020/4/8 15:35,719.58,45.1,736,736,723.438
2020/4/8 15:40,730.18,44.34,745,745,734.4744
2020/4/8 15:45,740.8,43.59,756,756,745.1556
2020/4/8 15:50,749.46,42.86,766,766,755.4756
2020/4/8 15:55,760.3,42.14,777,777,765.4308
2020/4/8 16:00,769.14,41.45,787,787,775.0152
2020/4/8 16:05,780.16,40.76,796,796,784.2204
2020/4/8 16:10,789.5,40.1,805,805,793.0452
2020/4/8 16:15,798.94,39.46,814,814,801.4848
2020/4/8 16:20,808.62,38.84,822,822,809.5296
2020/4/8 16:25,817.86,38.24,828,828,817.1796
2020/4/8 16:30,820.98,37.66,835,835,824.4276
2020/4/8 16:35,826.24,37.11,842,842,831.2712
2020/4/8 16:40,842.48,36.58,849,849,837.708
2020/4/8 16:45,842.62,36.08,855,855,843.7296
2020/4/8 16:50,851.4,35.61,861,861,849.3384
2020/4/8 16:55,856.52,35.17,866,866,854.526
2020/4/8 17:00,858.96,34.75,872,872,859.2924
2020/4/8 17:05,869.3,34.37,874,874,863.6352
2020/4/8 17:10,873.56,34.02,878,878,867.552
2020/4/8 17:15,876.8,33.71,881,881,871.0404
2020/4/8 17:20,877.5,33.42,885,885,874.0968
2020/4/8 17:25,884.6,33.18,888,888,876.7212
2020/4/8 17:30,885.12,32.97,890,890,878.9112
2020/4/8 17:35,892.36,32.79,889,889,880.6644
2020/4/8 17:40,890.62,32.66,888,888,881.9832
2020/4/8 17:45,892.02,32.56,889,889,882.864
2020/4/8 17:50,892.52,32.5,889,889,883.308
2020/4/8 17:55,892.68,32.48,890,890,883.314
2020/4/8 18:00,898.2,32.49,890,890,882.762
2020/4/8 18:05,887.36,32.55,890,890,881.2764
2020/4/8 18:10,891.7,32.64,888,888,879.3
2020/4/8 18:15,895.26,32.77,887,887,876.8892
2020/4/8 18:20,893.8,32.94,883,883,874.0428
2020/4/8 18:25,891.56,33.15,880,880,870.762
2020/4/8 18:30,884.6,33.39,877,877,867.0492
2020/4/8 18:35,872.3,33.67,871,871,862.9056
2020/4/8 18:40,876.5,33.98,868,868,858.3588
2020/4/8 18:45,871.28,34.32,864,864,853.4424
2020/4/8 18:50,858.46,34.7,859,859,848.1048
2020/4/8 18:55,848.68,35.11,852,852,842.3448
2020/4/8 19:00,852.98,35.55,846,846,836.1684
2020/4/8 19:05,851.76,36.02,840,840,829.578
2020/4/8 19:10,841.36,36.52,834,834,822.576
2020/4/8 19:15,828.38,37.04,827,827,815.166
2020/4/8 19:20,826.78,37.59,818,818,807.3528
2020/4/8 19:25,819.5,38.16,811,811,799.1544
2020/4/8 19:30,804.34,38.76,803,803,790.566
2020/4/8 19:35,797.08,39.38,788,788,781.5852
2020/4/8 19:40,790.2,40.02,779,779,772.2204
2020/4/8 19:45,781.4,40.68,770,770,762.4776
2020/4/8 19:50,774.9,41.36,759,759,752.3544
2020/4/8 19:55,757.72,42.05,749,749,741.8664
2020/4/8 20:00,752.04,42.77,739,739,731.0148
2020/4/8 20:05,736.82,43.5,729,729,719.8044
2020/4/8 20:10,721.02,44.24,716,716,708.2448
2020/4/8 20:15,710.66,45,706,706,696.3384
2020/4/8 20:20,694.2,45.78,695,695,684.0984
2020/4/8 20:25,682.02,46.56,683,683,671.5248
2020/4/8 20:30,675,47.36,669,669,658.632
2020/4/8 20:35,667.36,48.17,649,649,645.4236
2020/4/8 20:40,638.56,48.99,637,637,631.9092
2020/4/8 20:45,634.46,49.83,624,624,618.0972
2020/4/8 20:50,620.56,50.67,609,609,603.9972
2020/4/8 20:55,601.94,51.52,596,596,589.6152
2020/4/8 21:00,590.08,52.38,582,582,575.0784
2020/4/8 21:05,566.18,53.24,566,566,560.7456
2020/4/8 21:10,550.24,54.12,552,552,546.21
2020/4/8 21:15,542.08,55,538,538,531.4344
2020/4/8 21:20,501.2,55.89,523,523,516.426
2020/4/8 21:25,217.98,56.78,507,507,501.2004
2020/4/8 21:35,473.38,58.59,473,473,470.1372
2020/4/8 21:40,455.34,59.5,456,456,454.3272
2020/4/8 21:45,212.88,60.41,170,441,438.348
2020/4/8 21:50,387.86,61.33,401,425,422.2152
2020/4/9 12:00,63.16,83.85,76,76,76.6704
2020/4/9 12:05,76.7,82.92,91,91,92.988
2020/4/9 12:10,90.94,81.97,106,106,109.8
2020/4/9 12:15,105.98,81.03,122,122,127.008
2020/4/9 12:20,121.88,80.08,138,138,144.5232
2020/4/9 12:25,138.04,79.13,155,155,162.282
2020/4/9 12:30,154.86,78.18,172,172,180.2268
2020/4/9 12:35,171.48,77.23,189,189,198.3204
2020/4/9 12:40,188.8,76.27,206,206,216.522
2020/4/9 12:45,206.48,75.32,222,222,234.804
2020/4/9 12:50,224.2,74.37,239,239,253.1376
2020/4/9 12:55,242.62,73.42,257,257,271.4988
2020/4/9 13:00,261.1,72.46,275,275,289.866
2020/4/9 13:05,279.76,71.51,293,293,308.2116
2020/4/9 13:10,298.64,70.56,311,311,326.5212
2020/4/9 13:15,317.36,69.61,329,329,344.7732
2020/4/9 13:20,336.28,68.66,346,346,362.9484
2020/4/9 13:25,354.94,67.72,364,364,381.0336
2020/4/9 13:30,373.52,66.77,382,382,399.0072
2020/4/9 13:35,392.04,65.83,399,399,416.8572
2020/4/9 13:40,410.4,64.89,417,417,434.5668
2020/4/9 13:45,428.72,63.96,434,434,452.124
2020/4/9 13:50,447.12,63.02,451,451,469.5144
2020/4/9 13:55,465,62.09,468,468,486.7236
2020/4/9 14:00,482.52,61.17,485,485,503.7444
2020/4/9 14:05,500.32,60.25,502,502,520.5588
2020/4/9 14:10,517.4,59.33,516,516,537.1608
2020/4/9 14:15,534.32,58.41,532,532,553.5384
2020/4/9 14:20,550.3,57.51,548,548,569.6916
2020/4/9 14:25,565.44,56.6,564,564,585.6348
2020/4/9 14:30,580.86,55.71,580,580,601.3332
2020/4/9 14:35,595.12,54.81,595,595,616.77
2020/4/9 14:40,610.92,53.93,610,610,631.9356
2020/4/9 14:45,625.8,53.05,625,625,646.8228
2020/4/9 14:50,640.56,52.18,640,640,661.4232
2020/4/9 14:55,657.04,51.32,654,654,675.7284
2020/4/9 15:00,674.5,50.47,668,668,689.6712
2020/4/9 15:05,690.26,49.62,682,682,703.0644
2020/4/9 15:10,703.7,48.78,696,696,716.112
2020/4/9 15:15,715.74,47.96,709,709,728.8356
2020/4/9 15:20,729.16,47.14,722,722,741.2256
2020/4/9 15:25,743.4,46.34,734,734,753.276
2020/4/9 15:30,754.08,45.55,747,747,764.9808
2020/4/9 15:35,762.66,44.77,758,758,776.3304
2020/4/9 15:40,772.3,44.01,770,770,787.3188
2020/4/9 15:45,781.16,43.26,781,781,797.9424
2020/4/9 15:50,792.3,42.52,791,791,808.1904
2020/4/9 15:55,802.98,41.8,802,802,818.0616
2020/4/9 16:00,816,41.1,812,812,827.5476
2020/4/9 16:05,823.58,40.41,822,822,836.6424
2020/4/9 16:10,821.8,39.75,831,831,845.3424
2020/4/9 16:15,819.26,39.1,840,840,853.6428
2020/4/9 16:20,859.76,38.48,848,848,861.5376
2020/4/9 16:25,867.42,37.88,856,856,869.0232
2020/4/9 16:30,879.5,37.3,864,864,876.0936
2020/4/9 16:35,896.9,36.74,871,871,882.7476
2020/4/9 16:40,910.22,36.22,877,877,888.9792
2020/4/9 16:45,957.56,35.71,884,884,894.786
2020/4/9 16:50,667.78,35.24,727,890,900.1704
2020/4/9 17:00,1001.44,34.38,692,900,909.6432
2020/4/9 17:05,1081.64,34,567,905,913.7256
2020/4/9 17:10,1118.32,33.65,341,909,917.3688
2020/4/9 17:15,1124.24,33.33,389,913,920.568
2020/4/9 17:25,879.76,32.8,714,920,925.6356
2020/4/9 17:30,744.32,32.59,511,922,927.5004
2020/4/9 17:35,729.12,32.42,627,918,928.9164
2020/4/9 18:15,956.76,32.41,664,918,925.3788
2020/4/9 18:50,511.36,34.37,463,885,900.6384
2020/4/9 19:20,485.54,37.29,163,848,862.5576
2020/4/9 20:15,386.96,44.75,393,734,755.1024
2020/4/9 20:20,479.24,45.53,444,722,743.0904
2020/4/9 20:30,589.14,47.12,371,697,718.0332
2020/4/9 20:40,399.4,48.76,205,669,691.6476
2020/4/9 20:45,448.02,49.6,108,656,677.976
2020/4/9 21:10,557.06,53.9,459,585,605.2368
2020/4/9 21:15,657.18,54.79,483,569,589.8792
2020/4/9 21:45,639.78,60.21,377,475,492.6696
2020/4/9 21:50,539.1,61.13,120,459,475.7316
2020/4/9 22:20,92.94,66.73,34,356,370.8156
2020/4/9 22:50,247.7,72.41,23,252,262.8444
2020/4/9 22:55,187.26,73.36,189,235,244.8576
2020/4/10 18:20,943.22,32.23,932,932,934.4052
2020/4/10 18:25,939.82,32.45,924,924,931.6548
2020/4/10 18:30,936.66,32.7,921,921,928.4604
2020/4/10 18:35,933,32.98,919,919,924.822
2020/4/10 18:40,928.22,33.3,915,915,920.7468
2020/4/10 18:45,922.72,33.66,911,911,916.2312
2020/4/10 18:50,920.02,34.05,906,906,911.28
2020/4/10 18:55,915.08,34.46,901,901,905.8944
2020/4/10 19:00,909.02,34.91,895,895,900.0816
2020/4/10 19:05,904,35.39,889,889,893.8416
2020/4/10 19:10,895.38,35.9,883,883,887.178
2020/4/10 19:15,889.06,36.43,876,876,880.0956
2020/4/10 19:20,881.8,36.99,869,869,872.5992
2020/4/10 19:25,870.14,37.57,861,861,864.69
2020/4/10 19:30,862.46,38.18,853,853,856.3728
2020/4/10 19:35,856.96,38.81,843,843,847.6572
2020/4/10 19:40,847.52,39.46,835,835,838.5432
2020/4/10 19:45,834.58,40.13,825,825,829.0356
2020/4/10 19:50,825.28,40.82,816,816,819.144
2020/4/10 19:55,813.08,41.52,806,806,808.8708
2020/4/10 20:00,802.18,42.25,795,795,798.222
2020/4/10 20:05,790.34,42.99,784,784,787.2048
2020/4/10 20:10,781.88,43.74,773,773,775.8252
2020/4/10 20:15,766.98,44.51,758,758,764.088
2020/4/10 20:20,756.32,45.29,746,746,752.0028
2020/4/10 20:25,745.36,46.08,734,734,739.5744
2020/4/10 20:30,730.68,46.89,721,721,726.828
2020/4/10 20:35,715.6,47.71,702,702,713.784
2020/4/10 20:40,703.84,48.54,689,689,700.4232
2020/4/10 20:45,688.48,49.37,676,676,686.748
2020/4/10 20:50,672.72,50.22,662,662,672.7632
2020/4/10 20:55,659.3,51.08,648,648,658.4832
2020/4/10 21:00,643.6,51.94,634,634,644.0016
2020/4/10 21:05,627.02,52.81,619,619,629.5944
2020/4/10 21:10,611.72,53.69,604,604,614.9532
2020/4/10 21:15,594.84,54.58,589,589,600.0492
2020/4/10 21:20,579.74,55.47,574,574,584.8896
2020/4/10 21:25,562.98,56.37,558,558,569.484
2020/4/10 21:30,547.72,57.27,542,542,553.8444
2020/4/10 21:35,532.42,58.18,525,525,537.9816
2020/4/10 21:40,514.86,59.1,509,509,521.9016
2020/4/10 21:45,496.3,60.02,492,492,505.6164
2020/4/10 21:50,480.12,60.94,476,476,489.1368
2020/4/10 21:55,462,61.87,459,459,472.4748
2020/4/10 22:00,443.98,62.8,442,442,455.6436
2020/4/10 22:05,424.94,63.73,425,425,438.6504
2020/4/10 22:10,407.1,64.67,408,408,421.512
2020/4/10 22:15,389.52,65.6,391,391,404.2392
2020/4/10 22:20,372.86,66.55,373,373,386.8464
2020/4/10 22:25,354.92,67.49,356,356,369.3504
2020/4/10 22:30,337,68.44,338,338,351.762
2020/4/10 22:35,318.72,69.38,319,319,334.0992
2020/4/10 22:40,300.3,70.33,302,302,316.3812
2020/4/10 22:45,282.66,71.28,284,284,298.6212
2020/4/10 22:50,264.94,72.23,267,267,280.8432
2020/4/10 22:55,247.06,73.18,249,249,263.0628
2020/4/10 23:00,229.22,74.13,231,231,245.3052
2020/4/10 23:05,210.98,75.09,213,213,227.5896
2020/4/10 23:10,194.44,76.04,196,196,209.9424
2020/4/10 23:15,176.92,76.99,180,180,192.3876
2020/4/10 23:20,162.26,77.94,163,163,174.9552
2020/4/10 23:25,138.48,78.89,147,147,157.6932
2020/4/10 23:30,126.2,79.84,131,131,140.6508
2020/4/10 23:35,113.12,80.78,115,115,123.858
2020/4/11 13:10,204.2,69.99,171,294,308.124
2020/4/11 13:15,229.92,69.04,186,311,325.9584
2020/4/11 13:20,202.76,68.09,213,328,343.7508
2020/4/11 13:25,233.94,67.14,345,345,361.4808
2020/4/11 13:30,361.08,66.2,362,362,379.1316
2020/4/11 13:35,376.66,65.26,381,381,396.6888
2020/4/11 13:40,386.72,64.32,398,398,414.132
2020/4/11 13:45,402.84,63.38,415,415,431.4444
2020/4/11 13:50,418.84,62.44,432,432,448.6164
2020/4/11 13:55,438.7,61.51,448,448,465.63
2020/4/11 14:00,452.4,60.58,465,465,482.478
2020/4/11 14:05,467.4,59.66,481,481,499.1388
2020/4/11 14:10,483.54,58.74,497,497,515.6076
2020/4/11 14:15,501.2,57.82,513,513,531.8676
2020/4/11 14:20,517.7,56.91,527,527,547.9104
2020/4/11 14:25,532.68,56,542,542,563.7252
2020/4/11 14:30,551.56,55.1,558,558,579.3036
2020/4/11 14:35,569.54,54.21,575,575,594.6288
2020/4/11 14:40,587.58,53.32,589,589,609.6972
2020/4/11 14:45,604.94,52.44,604,604,624.4992
2020/4/11 14:50,620.46,51.57,618,618,639.0204
2020/4/11 14:55,635.56,50.7,632,632,653.2584
2020/4/11 15:00,651.38,49.84,646,646,667.1748
2020/4/11 15:05,664.14,48.99,660,660,680.694
2020/4/11 15:10,679.62,48.15,673,673,693.8892
2020/4/11 15:15,693.52,47.32,686,686,706.7676
2020/4/11 15:20,703.92,46.5,698,698,719.3148
2020/4/11 15:25,715.8,45.7,708,708,731.5332
2020/4/11 15:30,727.9,44.9,720,720,743.406
2020/4/11 15:35,739.8,44.12,732,732,754.9344
2020/4/11 15:40,752.72,43.35,743,743,766.1064
2020/4/11 15:45,765.72,42.59,754,754,776.9208
2020/4/11 15:50,775.94,41.85,765,765,787.368
2020/4/11 15:55,789,41.13,775,775,797.4444
2020/4/11 16:00,802.28,40.42,784,784,807.1416
2020/4/11 16:05,803.42,39.73,794,794,816.4572
2020/4/11 16:10,773.06,39.06,800,800,825.3852
2020/4/11 16:15,773.7,38.41,809,809,833.9196
2020/4/11 16:20,833.12,37.78,817,817,842.0592
2020/4/11 16:25,834.44,37.17,825,825,849.7956
2020/4/11 16:30,851.38,36.59,833,833,857.1264
2020/4/11 16:35,837.56,36.03,839,839,864.0492
2020/4/11 16:40,779.52,35.49,722,845,870.5568
2020/4/11 16:45,764.22,34.99,723,852,876.6492
2020/4/11 16:50,729.64,34.51,729,857,882.3216
2020/4/11 16:55,753.02,34.06,705,863,887.5704
2020/4/11 17:00,681.06,33.64,704,865,892.3932
2020/4/11 17:05,764.36,33.26,711,870,896.7888
2020/4/11 17:10,832.2,32.9,740,874,900.7536
2020/4/11 17:15,819.58,32.58,751,878,904.284
2020/4/11 17:20,915.12,32.3,749,881,907.3848
2020/4/11 17:25,823.46,32.05,721,884,910.044
2020/4/11 17:30,605.26,31.84,641,886,912.27
2020/4/11 17:35,608.02,31.67,583,889,914.0556
2020/4/11 17:40,687.68,31.54,683,890,915.4032
2020/4/11 17:45,834.16,31.44,701,892,916.3128
2020/4/11 17:50,708.76,31.39,691,892,916.7796
2020/4/11 17:55,589.12,31.37,710,890,916.806
2020/4/11 18:00,810.04,31.4,685,889,916.3392
2020/4/11 18:05,726.16,31.46,739,889,915.2076
2020/4/11 18:10,785.76,31.56,751,889,913.614
2020/4/11 18:15,742.46,31.7,718,887,911.58
2020/4/11 18:20,764.4,31.88,662,885,909.1092
2020/4/11 18:25,496.82,32.1,587,883,906.2064
2020/4/11 18:30,561.14,32.35,621,880,902.868
2020/4/11 18:40,498.66,32.97,535,870,894.9
2020/4/11 18:45,581.54,33.33,580,866,890.2728
2020/4/11 18:50,530.82,33.72,640,861,885.222
2020/4/11 18:55,594.12,34.15,668,856,879.7464
2020/4/11 19:00,580.34,34.6,713,851,873.8724
2020/4/11 19:05,720.66,35.08,715,845,867.5952
2020/4/11 19:10,590.02,35.6,676,838,860.9028
2020/4/11 19:15,606.92,36.13,643,832,853.8024
2020/4/11 19:20,588.62,36.7,622,822,846.2952
2020/4/11 19:25,560.84,37.29,584,815,838.3872
2020/4/11 19:30,448.48,37.9,519,807,830.0808
2020/4/11 19:35,487.16,38.53,536,796,821.3832
2020/4/11 19:40,435.38,39.19,544,787,812.2968
2020/4/11 19:45,517.94,39.86,656,779,802.8276
2020/4/11 19:50,815.98,40.55,597,769,792.9804
2020/4/11 19:55,718.98,41.26,619,759,782.7612
2020/4/11 20:00,859.98,41.99,749,749,772.1772
2020/4/11 20:05,778.96,42.73,739,739,761.2308
2020/4/11 20:10,642.1,43.49,728,728,749.9304
2020/4/11 20:15,770.42,44.26,717,717,738.2844
2020/4/11 20:20,722.98,45.05,705,705,726.2976
2020/4/11 20:25,688.92,45.85,693,693,713.9736
2020/4/11 20:30,673.02,46.66,599,681,701.322
2020/4/11 20:35,544.28,47.48,665,665,688.3536
2020/4/11 20:40,338.38,48.31,466,652,675.0708
2020/4/11 20:45,333.12,49.15,442,639,661.4832
2020/4/11 20:50,299.96,50,241,626,647.6004
2020/4/11 21:20,536.04,55.27,113,540,556.1256
2020/4/11 21:55,246.64,61.67,288,429,437.676
2020/4/12 13:25,201,66.86,217,331,339.0108
2020/4/12 13:30,226.78,65.92,208,347,356.2092
2020/4/12 14:30,504.32,54.81,454,527,552.5796
2020/4/12 14:35,592.98,53.91,477,530,567.6792
2020/4/12 14:40,554.48,53.02,474,544,582.5256
2020/4/12 15:05,395.86,48.68,504,609,652.5108
2020/4/12 15:10,389.3,47.84,524,622,665.5152
2020/4/12 15:15,442.86,47.01,494,634,678.21
2020/4/12 15:20,457.12,46.19,522,646,690.5916
2020/4/12 15:25,396.68,45.38,512,657,702.648
2020/4/12 15:30,440.02,44.58,510,669,714.3756
2020/4/12 15:40,447.66,43.02,480,697,736.8132
2020/4/12 15:45,625.72,42.26,536,707,747.51
2020/4/12 15:50,531.78,41.52,557,717,757.8528
2020/4/12 15:55,606.44,40.79,516,727,767.8344
2020/4/12 16:00,624.46,40.08,525,736,777.45
2020/4/13 15:20,540.12,45.88,418,744,767.634
2020/4/13 15:25,527.66,45.06,600,757,780.2448
2020/4/13 15:30,578.08,44.26,450,769,792.5124
2020/4/13 15:45,661.1,41.94,592,810,827.1912
2020/4/13 15:50,792.54,41.19,654,821,838.0212
2020/4/13 15:55,558.22,40.46,832,832,848.4768
2020/4/13 16:00,793.18,39.75,842,842,858.5508
2020/4/13 16:05,742.92,39.05,851,851,868.2384
2020/4/13 16:10,837.62,38.38,861,861,877.5348
2020/4/13 16:15,878.02,37.72,869,869,886.434
2020/4/13 16:20,824.1,37.09,878,878,894.9324
2020/4/13 16:25,947.66,36.47,672,886,903.0384
2020/4/13 16:30,490.88,35.89,693,893,910.7676
2020/4/13 16:35,752.86,35.32,901,901,918.0864
2020/4/13 16:40,806.58,34.78,678,908,924.9852
2020/4/13 16:45,827.08,34.27,590,914,931.4628
2020/4/13 16:50,810.08,33.79,659,920,937.5132
2020/4/13 17:00,782.08,32.92,701,930,948.3264
2020/4/13 17:05,803.84,32.53,735,935,953.0832
2020/4/13 17:15,805.74,31.85,568,943,961.2804
2020/4/13 17:25,1083.5,31.32,949,949,967.71
2020/4/13 17:40,846.88,30.8,953,953,974.0148
2020/4/13 17:55,729.64,30.65,723,955,976.2792
2020/4/13 18:00,997.74,30.68,782,954,976.0728
2020/4/13 18:10,912.38,30.85,952,952,973.7772
2020/4/13 18:15,972.48,31,951,951,971.9448
2020/4/13 18:20,755.9,31.19,948,948,969.66
2020/4/13 18:25,859.06,31.41,946,946,966.9348
2020/4/13 18:30,744.98,31.68,943,943,963.762
2020/4/13 18:35,814.32,31.97,938,938,960.1464
2020/4/13 18:40,993.6,32.31,934,934,956.0892
2020/4/13 18:45,1001.36,32.68,930,930,951.5964
2020/4/13 18:50,797.74,33.08,925,925,946.6656
2020/4/13 18:55,802.66,33.51,920,920,941.3004
2020/4/13 19:00,969.64,33.98,914,914,935.5044
2020/4/13 19:05,907.46,34.47,908,908,929.2824
2020/4/13 19:10,858.54,35,901,901,922.638
2020/4/13 19:15,915.7,35.54,894,894,915.57
2020/4/13 19:20,912.76,36.12,887,887,908.088
2020/4/13 19:25,782.38,36.72,879,879,900.192
2020/4/13 19:30,861.92,37.34,871,871,891.888
2020/4/13 19:35,728.54,37.98,861,861,883.1808
2020/4/13 19:40,829.44,38.65,852,852,874.0752
2020/4/13 19:45,873.62,39.33,843,843,864.576
2020/4/13 19:50,858.46,40.03,833,833,854.6892
2020/4/13 19:55,765.1,40.75,823,823,844.4184
2020/4/13 20:00,810.32,41.49,812,812,833.7708
2020/4/13 20:05,611.66,42.24,583,801,822.7524
2020/4/13 20:10,599.02,43,790,790,811.3704
2020/4/13 20:15,746.58,43.78,779,779,799.6308
2020/4/13 20:20,806.18,44.58,766,766,787.56
2020/4/13 20:25,555.32,45.38,613,754,775.1556
2020/4/13 20:30,822.52,46.2,640,741,762.4104
2020/4/13 20:35,697.3,47.03,728,728,749.3352
2020/4/13 20:40,731.86,47.86,715,715,735.936
2020/4/13 20:45,571.58,48.71,573,701,722.2212
2020/4/13 20:50,679.88,49.57,687,687,708.1968
2020/4/13 20:55,685.4,50.43,673,673,693.8736
2020/4/13 21:00,668.94,51.3,658,658,679.206
2020/4/13 21:05,640.5,52.18,643,643,664.0452
2020/4/13 21:10,605.38,53.07,628,628,648.5832
2020/4/13 21:15,551.4,53.96,613,613,632.8548
2020/4/13 21:20,547.4,54.86,597,597,616.8672
2020/4/13 21:25,616.2,55.77,581,581,600.6312
2020/4/13 21:30,569.5,56.68,565,565,584.1528
2020/4/13 21:35,549.88,57.59,549,549,567.4428
2020/4/13 21:40,530.76,58.51,533,533,550.5144
2020/4/13 21:45,514.76,59.44,516,516,533.3724
2020/4/13 21:50,495.84,60.36,499,499,516.0312
2020/4/13 21:55,478.58,61.29,482,482,498.5016
2020/4/13 22:00,450.34,62.23,465,465,480.7932
2020/4/13 22:05,422.66,63.17,447,447,462.9216
2020/4/13 22:10,424.9,64.11,430,430,444.8964
2020/4/13 22:15,434.16,65.05,413,413,426.7332
2020/4/13 22:20,405.4,65.99,395,395,408.4488
2020/4/13 22:25,382.84,66.94,377,377,390.0624
2020/4/13 22:30,369.46,67.89,359,359,371.5872
2020/4/13 22:35,364.3,68.83,341,341,353.0376
2020/4/13 22:40,316.4,69.78,323,323,334.4316
2020/4/13 22:45,321.56,70.74,305,305,315.7872
2020/4/13 22:50,266.62,71.69,287,287,297.126
2020/4/13 22:55,247.78,72.64,269,269,278.4684
2020/4/13 23:00,205.68,73.59,251,251,259.8372
2020/4/13 23:05,131.36,74.55,233,233,241.2564
2020/4/13 23:10,138.7,75.5,216,216,222.7548
2020/4/13 23:15,168.74,76.45,199,199,204.3588
2020/4/13 23:20,120.82,77.4,163,181,186.1044
2020/4/13 23:25,122.92,78.35,127,164,168.0336
2020/4/13 23:30,79.56,79.3,116,148,150.1872
2020/4/13 23:35,66.62,80.24,92,131,132.6216
2020/4/14 13:00,172.4,71.06,153,296,315.4104
2020/4/14 13:20,211.32,67.26,184,368,389.7084
2020/4/14 13:40,239.66,63.47,232,438,462.5568
2020/4/14 13:45,254.62,62.53,236,455,480.4284
2020/4/14 13:50,265.64,61.59,300,473,498.138
2020/4/14 13:55,299.88,60.66,292,490,515.6724
2020/4/14 14:00,266.5,59.73,328,506,533.0184
2020/4/14 14:05,322.48,58.8,363,523,550.164
2020/4/14 14:10,311.98,57.87,403,540,567.0996
2020/4/14 14:15,432.44,56.96,437,556,583.8156
2020/4/14 14:20,475.34,56.04,426,572,600.3
2020/4/14 14:25,401.66,55.13,470,588,616.5456
2020/4/14 14:30,415.24,54.22,471,604,632.5416
2020/4/14 14:35,501.46,53.33,491,613,648.2784
2020/4/14 14:40,450.72,52.43,454,627,663.75
2020/4/14 14:45,412.1,51.55,434,642,678.9432
2020/4/14 14:50,446.92,50.67,480,657,693.852
2020/4/14 14:55,461.18,49.79,504,671,708.4704
2020/4/14 15:05,462.12,48.08,536,699,736.4712
2020/4/14 15:10,590.82,47.23,554,712,749.8668
2020/4/14 15:15,567.38,46.39,594,726,762.9396
2020/4/14 15:20,572.9,45.57,613,738,775.6776
2020/4/14 15:25,610.98,44.75,602,751,788.0724
2020/4/14 15:30,626.42,43.95,633,763,800.1228
2020/4/14 15:35,715.38,43.16,636,774,811.8204
2020/4/14 15:40,740.32,42.38,588,786,823.1556
2020/4/14 15:45,713.8,41.62,643,797,834.1224
2020/4/14 15:50,707.52,40.87,678,807,844.7184
2020/4/14 15:55,661.32,40.14,690,818,854.9328
2020/4/14 16:00,637.34,39.42,678,828,864.7632
2020/4/14 16:05,596.52,38.72,673,837,874.2036
2020/4/14 16:10,730.86,38.04,847,847,883.2492
2020/4/14 16:15,807.48,37.38,855,855,891.8952
2020/4/14 16:20,841.9,36.75,864,864,900.1332
2020/4/14 16:25,659.66,36.13,872,872,907.9644
2020/4/14 16:30,846.64,35.54,879,879,915.3792
2020/4/14 16:35,937.16,34.97,889,889,922.3776
2020/4/14 16:40,930.56,34.43,896,896,928.9524
2020/4/14 16:45,965.92,33.92,902,902,935.1048
2020/4/14 17:05,968.26,32.17,805,923,955.3968
2020/4/14 17:10,859.18,31.81,764,928,959.3784
2020/4/14 17:15,981.84,31.49,765,931,962.9172
2020/4/14 17:20,815.46,31.2,935,935,966.0156
2020/4/14 17:25,665.06,30.95,790,937,968.6664
2020/4/14 17:40,981.18,30.44,490,946,973.9404
2020/4/14 17:45,1025.54,30.35,608,947,974.8008
2020/4/14 17:50,696,30.3,528,948,975.2124
2020/4/14 18:05,649.86,30.39,720,946,973.9476
2020/4/14 18:15,947.68,30.65,769,944,971.0868
2020/4/14 18:25,767.52,31.07,939,939,966.4332
2020/4/14 18:30,889.74,31.34,936,936,963.4392
2020/4/14 18:35,1021.1,31.64,933,933,960.0012
2020/4/14 18:45,756.38,32.36,639,925,951.8016
2020/4/14 19:00,892.18,33.67,765,909,936.2292
2020/4/14 19:05,708.18,34.17,903,903,930.1752
2020/4/14 19:25,621.64,36.44,874,874,901.7364
2020/4/14 19:30,724.34,37.06,866,866,893.5908
2020/4/14 19:40,645.76,38.38,848,848,876.084
2020/4/14 19:50,345.26,39.77,661,829,856.9908
